iter	RMSE
22708	0.6722239632
22709	0.6722228142
22710	0.6722214149
22711	0.6722203034
22712	0.67221901
22713	0.672217806
22714	0.6722166408
22715	0.6722157184
22716	0.6722142111
22717	0.6722129758
22718	0.6722120873
22719	0.6722108715
22720	0.6722094689
22721	0.6722081445
22722	0.6722070155
22723	0.6722054632
22724	0.6722042297
22725	0.6722029409
22726	0.6722017975
22727	0.6721999661
22728	0.6721988681
22729	0.6721975478
22730	0.6721962027
22731	0.6721949186
22732	0.6721940665
22733	0.6721931035
22734	0.6721919791
22735	0.6721907867
22736	0.6721895147
22737	0.6721882384
22738	0.6721868693
22739	0.6721852857
22740	0.6721844181
22741	0.6721826847
22742	0.6721815528
22743	0.6721804879
22744	0.6721791036
22745	0.672177556
22746	0.672176712
22747	0.6721757276
22748	0.6721745881
22749	0.6721732739
22750	0.6721718295
22751	0.6721704197
22752	0.672169444
22753	0.6721683164
22754	0.6721670579
22755	0.6721654598
22756	0.6721639545
22757	0.6721627026
22758	0.6721616182
22759	0.6721605049
22760	0.672159405
22761	0.6721580534
22762	0.6721571782
22763	0.6721559892
22764	0.6721545758
22765	0.672153406
22766	0.6721524635
22767	0.6721509159
22768	0.6721494401
22769	0.6721479433
22770	0.6721464208
22771	0.6721450917
22772	0.672144199
22773	0.6721428273
22774	0.6721414316
22775	0.672140658
22776	0.6721398321
22777	0.6721386161
22778	0.6721373788
22779	0.6721362677
22780	0.6721352108
22781	0.6721339357
22782	0.6721329404
22783	0.6721319343
22784	0.6721309697
22785	0.6721297771
22786	0.6721286392
22787	0.6721274399
22788	0.6721266625
22789	0.6721255052
22790	0.6721242471
22791	0.6721226482
22792	0.6721217683
22793	0.6721204198
22794	0.6721195581
22795	0.6721185444
22796	0.6721172994
22797	0.6721160974
22798	0.6721146544
22799	0.6721137615
22800	0.6721129867
22801	0.6721120265
22802	0.6721110453
22803	0.6721097776
22804	0.6721087038
22805	0.6721076537
22806	0.6721066354
22807	0.6721055334
22808	0.672104499
22809	0.672103655
22810	0.6721021321
22811	0.6721006995
22812	0.6720995643
22813	0.6720983887
22814	0.6720967393
22815	0.6720953216
22816	0.6720941025
22817	0.6720926703
22818	0.6720913999
22819	0.6720899704
22820	0.6720888564
22821	0.6720876286
22822	0.6720862348
22823	0.672084689
22824	0.672083215
22825	0.6720820888
22826	0.6720803815
22827	0.6720788182
22828	0.6720773773
22829	0.6720764111
22830	0.6720754667
22831	0.6720746326
22832	0.6720732336
22833	0.6720722073
22834	0.6720712417
22835	0.6720700422
22836	0.6720687492
22837	0.6720678359
22838	0.6720666766
22839	0.6720653616
22840	0.6720643314
22841	0.6720625885
22842	0.6720612283
22843	0.6720597742
22844	0.6720588017
22845	0.6720576308
22846	0.6720562447
22847	0.6720549368
22848	0.672053492
22849	0.6720519468
22850	0.6720507335
22851	0.6720494991
22852	0.6720484207
22853	0.6720470291
22854	0.6720456068
22855	0.6720440689
22856	0.6720428258
22857	0.6720413684
22858	0.6720403097
22859	0.6720391408
22860	0.672037958
22861	0.6720366081
22862	0.6720347566
22863	0.6720340208
22864	0.6720330048
22865	0.6720312984
22866	0.6720302178
22867	0.672029032
22868	0.6720278093
22869	0.6720263728
22870	0.6720249426
22871	0.6720236056
22872	0.6720223083
22873	0.6720212477
22874	0.6720196136
22875	0.6720178444
22876	0.6720162821
22877	0.6720147869
22878	0.672012919
22879	0.6720118494
22880	0.6720106056
22881	0.6720099324
22882	0.6720084649
22883	0.6720070629
22884	0.6720060564
22885	0.6720052699
22886	0.6720040923
22887	0.6720028763
22888	0.6720017155
22889	0.6720008872
22890	0.6720001163
22891	0.671998922
22892	0.671997922
22893	0.6719969634
22894	0.6719958059
22895	0.6719946933
22896	0.6719937878
22897	0.6719927803
22898	0.6719915564
22899	0.6719899221
22900	0.6719890187
22901	0.6719874995
22902	0.6719862413
22903	0.6719851938
22904	0.671984116
22905	0.671983282
22906	0.6719821496
22907	0.6719811486
22908	0.6719800621
22909	0.6719792216
22910	0.6719781498
22911	0.6719769098
22912	0.6719756921
22913	0.6719741571
22914	0.6719729333
22915	0.6719716405
22916	0.671970638
22917	0.6719696049
22918	0.6719681111
22919	0.671966986
22920	0.671965854
22921	0.6719646984
22922	0.6719634995
22923	0.6719625527
22924	0.6719617041
22925	0.6719606612
22926	0.6719594293
22927	0.6719582594
22928	0.6719570674
22929	0.6719560399
22930	0.6719546271
22931	0.671953657
22932	0.6719527235
22933	0.671951629
22934	0.6719506713
22935	0.6719491718
22936	0.6719480868
22937	0.6719468386
22938	0.6719453838
22939	0.6719443332
22940	0.6719430023
22941	0.6719414587
22942	0.6719403235
22943	0.6719392301
22944	0.6719384411
22945	0.6719368677
22946	0.6719355754
22947	0.671934065
22948	0.6719329406
22949	0.6719317723
22950	0.6719301814
22951	0.6719290067
22952	0.6719280233
22953	0.6719271674
22954	0.6719261582
22955	0.6719242508
22956	0.671922962
22957	0.6719216282
22958	0.6719203668
22959	0.6719187841
22960	0.6719173014
22961	0.6719160233
22962	0.6719151029
22963	0.671913783
22964	0.6719128487
22965	0.6719116318
22966	0.6719102783
22967	0.6719091625
22968	0.6719074457
22969	0.6719062872
22970	0.67190466
22971	0.6719032077
22972	0.6719020701
22973	0.6719003872
22974	0.6718986261
22975	0.6718975155
22976	0.6718963644
22977	0.6718952654
22978	0.6718938481
22979	0.6718933848
22980	0.6718923446
22981	0.6718908949
22982	0.6718895714
22983	0.6718881647
22984	0.6718873584
22985	0.6718865254
22986	0.6718852498
22987	0.6718843978
22988	0.671882866
22989	0.6718813126
22990	0.6718801753
22991	0.6718792172
22992	0.671877793
22993	0.6718767485
22994	0.671875841
22995	0.6718746639
22996	0.671873802
22997	0.671872579
22998	0.6718713018
22999	0.6718699105
23000	0.6718685516
23001	0.6718674149
23002	0.6718661909
23003	0.6718649733
23004	0.6718638981
23005	0.6718629652
23006	0.6718614804
23007	0.6718604985
23008	0.6718594002
23009	0.67185854
23010	0.6718574086
23011	0.6718563547
23012	0.6718548628
23013	0.6718540805
23014	0.6718525155
23015	0.6718511665
23016	0.6718497993
23017	0.6718488953
23018	0.671847862
23019	0.6718469907
23020	0.6718453884
23021	0.6718441322
23022	0.6718432584
23023	0.6718418382
23024	0.6718408367
23025	0.6718396777
23026	0.6718384601
23027	0.6718371171
23028	0.6718360079
23029	0.6718348163
23030	0.6718334008
23031	0.6718317218
23032	0.6718302237
23033	0.6718290174
23034	0.6718275052
23035	0.6718254328
23036	0.6718239587
23037	0.6718227857
23038	0.6718215811
23039	0.6718206015
23040	0.6718194249
23041	0.6718180093
23042	0.671816809
23043	0.671815336
23044	0.6718143947
23045	0.6718133523
23046	0.6718125244
23047	0.6718112253
23048	0.6718099998
23049	0.6718090982
23050	0.6718078521
23051	0.6718068321
23052	0.6718052025
23053	0.6718038713
23054	0.6718025999
23055	0.6718008852
23056	0.6717993885
23057	0.6717977503
23058	0.6717963155
23059	0.671795592
23060	0.6717945011
23061	0.6717935305
23062	0.671792182
23063	0.6717912599
23064	0.6717901526
23065	0.6717886801
23066	0.6717874008
23067	0.6717864616
23068	0.6717854832
23069	0.671784389
23070	0.6717831522
23071	0.6717817119
23072	0.6717804868
23073	0.6717793737
23074	0.6717778776
23075	0.671776787
23076	0.6717756078
23077	0.671774769
23078	0.6717737516
23079	0.6717723651
23080	0.6717712254
23081	0.6717697274
23082	0.6717683
23083	0.6717670765
23084	0.6717657104
23085	0.6717646093
23086	0.671763089
23087	0.6717620814
23088	0.6717609522
23089	0.6717596144
23090	0.67175807
23091	0.6717564782
23092	0.671755485
23093	0.6717544241
23094	0.6717534072
23095	0.6717518927
23096	0.6717506166
23097	0.6717499052
23098	0.6717492537
23099	0.6717480194
23100	0.6717469938
23101	0.6717457842
23102	0.6717444049
23103	0.6717435574
23104	0.671742341
23105	0.6717404645
23106	0.6717392205
23107	0.6717384065
23108	0.6717370031
23109	0.6717357253
23110	0.6717344114
23111	0.6717332147
23112	0.6717316841
23113	0.6717306423
23114	0.6717293449
23115	0.6717286702
23116	0.6717274929
23117	0.671725925
23118	0.6717242207
23119	0.6717227081
23120	0.6717216663
23121	0.6717203317
23122	0.6717185505
23123	0.6717177986
23124	0.6717168235
23125	0.6717156326
23126	0.6717142256
23127	0.6717130428
23128	0.6717113325
23129	0.6717105312
23130	0.6717095331
23131	0.6717085513
23132	0.6717077889
23133	0.6717063376
23134	0.6717052519
23135	0.6717044696
23136	0.6717030697
23137	0.6717021222
23138	0.6717007563
23139	0.6716990629
23140	0.6716975518
23141	0.6716968174
23142	0.6716955408
23143	0.6716944529
23144	0.6716933212
23145	0.671692216
23146	0.6716910776
23147	0.6716898361
23148	0.6716884432
23149	0.671687151
23150	0.6716860324
23151	0.6716847408
23152	0.6716835819
23153	0.6716827535
23154	0.6716816627
23155	0.6716803129
23156	0.671678696
23157	0.6716775981
23158	0.6716768135
23159	0.6716753349
23160	0.6716745059
23161	0.6716734207
23162	0.671672219
23163	0.6716710326
23164	0.6716704576
23165	0.6716696232
23166	0.6716685993
23167	0.6716673879
23168	0.6716661432
23169	0.6716651628
23170	0.671663986
23171	0.671662403
23172	0.6716609039
23173	0.6716597081
23174	0.6716584593
23175	0.6716573546
23176	0.6716566107
23177	0.6716552585
23178	0.671654007
23179	0.6716525929
23180	0.6716512936
23181	0.6716498874
23182	0.6716486905
23183	0.6716470754
23184	0.6716461748
23185	0.6716452223
23186	0.6716440106
23187	0.6716432918
23188	0.6716417144
23189	0.6716406091
23190	0.67163919
23191	0.6716379457
23192	0.6716372221
23193	0.6716363794
23194	0.671634942
23195	0.6716333559
23196	0.6716322789
23197	0.6716308601
23198	0.6716298367
23199	0.6716286696
23200	0.6716275899
23201	0.6716267402
23202	0.6716250897
23203	0.6716240252
23204	0.6716231923
23205	0.6716222721
23206	0.6716209947
23207	0.6716196944
23208	0.6716187525
23209	0.6716168632
23210	0.6716159629
23211	0.6716149572
23212	0.671613816
23213	0.6716122048
23214	0.6716111805
23215	0.6716100063
23216	0.6716085849
23217	0.6716074239
23218	0.6716060194
23219	0.671605155
23220	0.6716039854
23221	0.6716026608
23222	0.6716015279
23223	0.6716003104
23224	0.6715986972
23225	0.67159714
23226	0.6715963774
23227	0.6715952809
23228	0.6715941362
23229	0.6715927848
23230	0.6715914749
23231	0.6715904158
23232	0.6715889945
23233	0.6715878693
23234	0.6715861753
23235	0.6715847703
23236	0.671583289
23237	0.671581853
23238	0.6715807011
23239	0.6715796642
23240	0.6715784721
23241	0.6715774342
23242	0.6715760977
23243	0.6715747442
23244	0.671573576
23245	0.6715719905
23246	0.6715705536
23247	0.6715695032
23248	0.6715683997
23249	0.6715673982
23250	0.6715661189
23251	0.6715646583
23252	0.671563049
23253	0.6715620363
23254	0.6715607353
23255	0.6715590596
23256	0.6715581417
23257	0.6715570012
23258	0.6715558978
23259	0.6715544195
23260	0.6715535946
23261	0.6715528644
23262	0.6715517842
23263	0.6715507613
23264	0.6715490719
23265	0.6715481862
23266	0.6715470682
23267	0.6715456403
23268	0.6715445427
23269	0.6715433272
23270	0.671541612
23271	0.6715404516
23272	0.6715393509
23273	0.6715380111
23274	0.6715369649
23275	0.6715360216
23276	0.6715345367
23277	0.6715329216
23278	0.6715319775
23279	0.6715308225
23280	0.6715294894
23281	0.6715278855
23282	0.6715265806
23283	0.6715255801
23284	0.6715245602
23285	0.6715237854
23286	0.6715222502
23287	0.6715210248
23288	0.6715201979
23289	0.6715190808
23290	0.6715178476
23291	0.6715169173
23292	0.6715153843
23293	0.6715146428
23294	0.6715136766
23295	0.6715123271
23296	0.6715112838
23297	0.6715100387
23298	0.6715088466
23299	0.6715075332
23300	0.6715063189
23301	0.6715051241
23302	0.6715043146
23303	0.6715032298
23304	0.6715022765
23305	0.6715008774
23306	0.6714995623
23307	0.6714986426
23308	0.6714973783
23309	0.6714962632
23310	0.671494959
23311	0.6714935769
23312	0.6714919852
23313	0.6714909718
23314	0.6714895598
23315	0.6714883691
23316	0.671487117
23317	0.6714861882
23318	0.6714848676
23319	0.6714833128
23320	0.6714824513
23321	0.6714809952
23322	0.6714799309
23323	0.6714789128
23324	0.6714778844
23325	0.6714765589
23326	0.671475503
23327	0.6714737907
23328	0.6714728013
23329	0.6714715471
23330	0.6714706026
23331	0.6714688987
23332	0.6714678126
23333	0.6714670954
23334	0.6714658001
23335	0.6714648702
23336	0.6714632536
23337	0.6714619655
23338	0.6714609416
23339	0.6714594233
23340	0.671457981
23341	0.6714569295
23342	0.6714560479
23343	0.6714545899
23344	0.6714530562
23345	0.6714524517
23346	0.6714516032
23347	0.6714503951
23348	0.6714491533
23349	0.6714483259
23350	0.671446842
23351	0.6714457997
23352	0.6714447563
23353	0.6714430527
23354	0.6714418601
23355	0.6714406138
23356	0.6714394782
23357	0.6714378981
23358	0.6714367883
23359	0.6714353108
23360	0.6714339841
23361	0.6714328561
23362	0.6714314739
23363	0.6714303277
23364	0.6714286227
23365	0.6714272189
23366	0.6714260938
23367	0.6714249736
23368	0.6714240973
23369	0.6714230612
23370	0.6714221585
23371	0.6714207332
23372	0.6714196317
23373	0.6714180669
23374	0.6714167088
23375	0.6714155524
23376	0.6714141408
23377	0.67141283
23378	0.6714115939
23379	0.6714101949
23380	0.6714088613
23381	0.671408038
23382	0.6714073757
23383	0.6714064916
23384	0.6714054915
23385	0.6714044443
23386	0.6714032462
23387	0.6714020905
23388	0.6714008301
23389	0.6713997318
23390	0.6713988027
23391	0.6713976487
23392	0.6713966063
23393	0.6713951376
23394	0.6713941464
23395	0.6713928874
23396	0.6713919059
23397	0.6713905072
23398	0.6713891005
23399	0.6713878568
23400	0.6713866997
23401	0.6713855126
23402	0.6713846027
23403	0.6713832353
23404	0.671381837
23405	0.67138004
23406	0.6713788075
23407	0.6713779886
23408	0.6713771461
23409	0.6713756835
23410	0.6713746614
23411	0.6713732117
23412	0.6713720983
23413	0.6713709435
23414	0.6713702435
23415	0.6713693628
23416	0.6713682864
23417	0.6713669851
23418	0.6713656611
23419	0.6713644452
23420	0.671363434
23421	0.6713619856
23422	0.6713602402
23423	0.6713590745
23424	0.6713576474
23425	0.6713562565
23426	0.6713551475
23427	0.6713539912
23428	0.6713529912
23429	0.6713513783
23430	0.6713501895
23431	0.6713488436
23432	0.6713476114
23433	0.671346241
23434	0.6713447589
23435	0.67134346
23436	0.6713422575
23437	0.6713407107
23438	0.671339712
23439	0.671337974
23440	0.6713369416
23441	0.6713357222
23442	0.671334648
23443	0.6713335977
23444	0.6713329965
23445	0.6713318744
23446	0.6713311217
23447	0.6713303294
23448	0.6713287053
23449	0.6713274893
23450	0.6713264055
23451	0.6713252254
23452	0.6713241888
23453	0.6713233809
23454	0.6713219834
23455	0.6713209126
23456	0.6713198386
23457	0.6713187619
23458	0.6713175411
23459	0.671316908
23460	0.6713152987
23461	0.6713147168
23462	0.6713139125
23463	0.6713124794
23464	0.6713111245
23465	0.6713098756
23466	0.6713087058
23467	0.6713076015
23468	0.671306624
23469	0.6713052304
23470	0.6713039176
23471	0.6713028457
23472	0.671301732
23473	0.6713008314
23474	0.671299475
23475	0.6712981717
23476	0.6712970017
23477	0.6712955077
23478	0.6712945115
23479	0.6712936251
23480	0.6712922227
23481	0.6712908574
23482	0.6712894409
23483	0.6712882687
23484	0.6712873099
23485	0.6712860966
23486	0.6712848553
23487	0.6712837799
23488	0.6712826802
23489	0.6712813244
23490	0.6712801503
23491	0.6712793247
23492	0.6712781445
23493	0.6712772393
23494	0.6712761085
23495	0.6712749419
23496	0.6712737352
23497	0.6712724944
23498	0.6712715483
23499	0.6712702825
23500	0.6712687895
23501	0.6712677771
23502	0.6712660216
23503	0.6712649826
23504	0.6712637143
23505	0.6712625509
23506	0.6712614085
23507	0.6712602757
23508	0.6712589799
23509	0.67125825
23510	0.6712569435
23511	0.6712563114
23512	0.6712549497
23513	0.6712533899
23514	0.6712523444
23515	0.6712506339
23516	0.6712496736
23517	0.6712484945
23518	0.6712473705
23519	0.6712460672
23520	0.6712444773
23521	0.6712433793
23522	0.6712420043
23523	0.6712404321
23524	0.6712390928
23525	0.6712377937
23526	0.671236773
23527	0.6712360889
23528	0.6712355717
23529	0.6712341461
23530	0.6712333042
23531	0.6712320894
23532	0.6712304187
23533	0.6712295923
23534	0.6712288599
23535	0.6712279783
23536	0.6712272564
23537	0.6712261149
23538	0.6712240977
23539	0.6712223376
23540	0.6712215171
23541	0.6712207968
23542	0.6712198145
23543	0.6712182921
23544	0.6712172792
23545	0.6712158644
23546	0.6712145756
23547	0.6712132206
23548	0.6712122427
23549	0.6712111952
23550	0.6712099252
23551	0.6712090546
23552	0.6712083665
23553	0.6712071751
23554	0.6712060446
23555	0.6712051841
23556	0.6712038809
23557	0.671202312
23558	0.6712011164
23559	0.6712001419
23560	0.6711987299
23561	0.6711972266
23562	0.6711959775
23563	0.6711949164
23564	0.6711940013
23565	0.6711929238
23566	0.6711918033
23567	0.6711902368
23568	0.6711892284
23569	0.6711883715
23570	0.6711873575
23571	0.671186366
23572	0.6711852843
23573	0.6711837701
23574	0.6711822306
23575	0.6711812127
23576	0.6711802724
23577	0.6711790879
23578	0.6711779678
23579	0.6711768355
23580	0.6711756793
23581	0.6711748369
23582	0.6711733422
23583	0.6711721043
23584	0.6711702819
23585	0.6711691318
23586	0.6711680569
23587	0.6711663358
23588	0.6711655213
23589	0.6711643698
23590	0.6711634278
23591	0.6711623202
23592	0.6711613066
23593	0.6711601954
23594	0.6711590996
23595	0.6711576917
23596	0.6711567601
23597	0.6711550976
23598	0.6711539254
23599	0.6711530435
23600	0.6711517044
23601	0.6711504536
23602	0.6711489758
23603	0.6711478967
23604	0.6711470833
23605	0.6711459224
23606	0.6711447711
23607	0.6711439391
23608	0.6711428221
23609	0.6711416438
23610	0.6711405412
23611	0.6711397238
23612	0.6711384323
23613	0.6711369664
23614	0.6711361291
23615	0.6711346479
23616	0.6711334
23617	0.6711325814
23618	0.6711317596
23619	0.6711308534
23620	0.6711296575
23621	0.6711287108
23622	0.6711277085
23623	0.6711265714
23624	0.6711254634
23625	0.6711241698
23626	0.6711227248
23627	0.6711217371
23628	0.6711203612
23629	0.6711190843
23630	0.6711177813
23631	0.6711165653
23632	0.67111517
23633	0.6711144916
23634	0.67111335
23635	0.6711117706
23636	0.6711110713
23637	0.6711097922
23638	0.6711084399
23639	0.6711070944
23640	0.6711057605
23641	0.6711047686
23642	0.6711036876
23643	0.6711026883
23644	0.6711012929
23645	0.6711005518
23646	0.6710990255
23647	0.6710977241
23648	0.6710966307
23649	0.6710949666
23650	0.6710937374
23651	0.6710926859
23652	0.6710914893
23653	0.6710903879
23654	0.6710894158
23655	0.6710884496
23656	0.6710875559
23657	0.6710863815
23658	0.6710851234
23659	0.6710842697
23660	0.671082661
23661	0.6710813913
23662	0.6710799967
23663	0.6710787512
23664	0.6710774913
23665	0.6710762284
23666	0.6710753541
23667	0.6710744934
23668	0.6710734935
23669	0.6710724897
23670	0.6710715238
23671	0.6710701752
23672	0.6710693237
23673	0.6710682555
23674	0.671066857
23675	0.6710653247
23676	0.6710637558
23677	0.6710624517
23678	0.6710614298
